DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
LTU,BUN,71904,17081004,6895925854
LTU,BUN,194472,44676,1803655004
LTU,BUN,25000,18750,756973125
LUX,BUN,7,15460804,6272355418
LUX,BUN,3,6694575,271594891
MAC,BUN,19235,8271242,3384865177
MKD,BUN,50000,37000,152313830
MKD,BUN,25000,19500,77176515
MYS,BUN,12599,188985,777973761
MYS,BUN,40127,762413,3078006138
MYS,BUN,40000,5800,23876222
MYS,BUN,21520,3228,1328835252
MYS,BUN,4150339,16061901,648449461
MYS,BUN,19836,8680517,3571416429
MYS,BUN,96038,44250194,1751320903
MYS,BUN,27190,424164,1716638366
MYS,BUN,19800,25542,1033712836
MYS,BUN,17562,3300924,1308344334
MYS,BUN,153701,72888381,2884754477
MYS,BUN,19861,8695713,3530589914
MYS,BUN,116282,46153658,1891188549
MYS,BUN,192476,83169188,3306050075
MYS,BUN,96182,38167711,1512803943
MYS,BUN,160,8000,31800720
MYS,BUN,22060,2704225,1112596588
MYS,BUN,320,16000,63601440
MYS,BUN,288341,112872814,4506402716
MYS,BUN,110170,17704114,7006881127
MYS,BUN,80170,12813738,5196793824
MYS,BUN,79058,1260588,5089233268
MYS,BUN,28030,4261345,1754221021
MYS,BUN,52040,8277496,3339001169
MYS,BUN,19305,8409837,3368190178
MYS,BUN,36,216327,8776256593
MYS,BUN,43473,16444109,6671276357
MYS,BUN,44660,6409145,2599403687
MYS,BUN,39,2556061,1036978611
MYS,BUN,44496,14436802,5804987831
MYS,BUN,210888,437998,1776931606
MLI,BUN,2276966,4305201,1747976184
MAR,BUN,38572,15561557,6167932048
MAR,BUN,38415,1534564,6102715498
MUS,BUN,1880064,5253248,2124681407
MEX,BUN,200,495888,1971199427
MEX,BUN,777694,18987272,7567557481
MEX,BUN,2400,204000,827615760
MEX,BUN,2034294,26634298,1075277215
MEX,BUN,6000,114264,4542096837
MEX,BUN,555,11544,458884389
MEX,BUN,8550,2872715,1141930067
MEX,BUN,200000,49200,194722284
MEX,BUN,37800,935374,3783129497
MEX,BUN,300000,52200,210565926
MEX,BUN,1178388,15745514,6481782548
MEX,BUN,300,352944,1427485537
MEX,BUN,2928,1502064,5993070132
MEX,BUN,4896,3765024,1502203161
MEX,BUN,100,101845,4192541086
MEX,BUN,13,1725508,6978834361
MEX,BUN,2,2156885,8723542951
MEX,BUN,3,1372563,5551344779
MEX,BUN,142,5830,235368177
MEX,BUN,100896,435888,1777307167
MEX,BUN,79,48,19378512
MEX,BUN,34,34,137264
MEX,BUN,2817,1225,494555775
MEX,BUN,38,234,9447024
MEX,BUN,199,12065,48708697
MEX,BUN,21,196,79128924
MEX,BUN,2503033,3954726,1607908542
MEX,BUN,820834,1627016,6615105382
MEX,BUN,126,76375,308340386
MEX,BUN,26,511,206300409
MEX,BUN,408,190084,767405223
MEX,BUN,15,330,13322727
MEX,BUN,1,5,2018595
MEX,BUN,2558,1279,5163566
MEX,BUN,696,422,170369418
MEX,BUN,995,60295,243422371
MEX,BUN,31,1898,7662586
MEX,BUN,12,78,3149008
MEX,BUN,4,244,985074
MEX,BUN,46,28,11304132
MEX,BUN,132,80,3229752
MEX,BUN,13,81,3270123
MEX,BUN,99,60,2422314
MEX,BUN,1416,858,346390902
MEX,BUN,143,87,35123553
MEX,BUN,1472,1504433,6116708647
MEX,BUN,780,682466,2774763438
MEX,BUN,15,225,90836775
MEX,BUN,96,672,2712991
MEX,BUN,32815,1245497,5028308031
MEX,BUN,51,3094,124910658
MEX,BUN,4,32,12919
MEX,BUN,11115,673531,2719172617
MEX,BUN,2,10,403719
MEX,BUN,34,3646,147195947
MEX,BUN,1,1166935,4711138312
MEX,BUN,1,38,15341322
MEX,BUN,10,166,67017354
MEX,BUN,5452,9583921,3841672512
MEX,BUN,22,342,1380718
MEX,BUN,27,99748,402701628
MEX,BUN,1,500,2018595
MEX,BUN,1,9,3633471
MEX,BUN,33,532,2147785
MEX,BUN,32,192,77514048
MEX,BUN,51760,677412,2734840952
MEX,BUN,4160,697395,281551612
MEX,BUN,3,3600,14533884
MEX,BUN,1,700,2826033
MEX,BUN,209,1271,51312684
MEX,BUN,22,1486,599926434
MEX,BUN,117,9665,39019441
MEX,BUN,13,744,3003669
MEX,BUN,95,3275,1322179725
MEX,BUN,2,10,403719
MEX,BUN,377,27734,111967427
MEX,BUN,1,56,22608264
MEX,BUN,1,9,3633471
MEX,BUN,8,76,30682644
MEX,BUN,239,1454,58700742
MEX,BUN,2,760,30682644
MEX,BUN,8,191,77110329
MEX,BUN,2,22,8881818
MEX,BUN,1,26,1049669
MEX,BUN,138,836,33750908
MEX,BUN,2,570,23011983
MEX,BUN,3,450,18167355
MEX,BUN,5,1119,451761561
MEX,BUN,2,310,12515289
MEX,BUN,1,1500,6055785
MEX,BUN,768,1213622,4934332191
MEX,BUN,200000,49200,195574428
MEX,BUN,1484772,8789922,3520416501
MEX,BUN,13904,8008608,3277386678
MEX,BUN,22379,39325,1563204143
MEX,BUN,150,285,116631405
MEX,BUN,1618488,3214248,1277692508
MEX,BUN,152400,30232,120834306
MEX,BUN,3648714,6803916,2715336885
MEX,BUN,159000,23960,96124378
MEX,BUN,1336,1171496,4728281105
MEX,BUN,92850,8989125,357325809
MEX,BUN,9905,82215,3268120243
MEX,BUN,3471,10005,3977077545
MEX,BUN,13607,76986,3046928812
MEX,BUN,102770,2005615,797250013
MEX,BUN,4200,40905,1626010565
MEX,BUN,21750,15395,6119651055
MEX,BUN,1753,866,351331004
MEX,BUN,2096,103572,420185389
MEX,BUN,2099,103644,420477489
MEX,BUN,318,15721,63779153
MEX,BUN,5951,293848,1192123705
MEX,BUN,369,18231,73962073
MEX,BUN,73,218279,885544806
MEX,BUN,20825,357009,1447872992
MEX,BUN,102,28072,113886419
MEX,BUN,521,2577,104547343
MEX,BUN,1878,276002,1119723553
MEX,BUN,2961,14619,593084058
MEX,BUN,814,4019,1630484186
MEX,BUN,32,16176,65625061
MEX,BUN,2000,64,25440576
MEX,BUN,5266,396174,1607254147
MEX,BUN,287,14208,57641003
MEX,BUN,1305,64475,261571206
MEX,BUN,3031,149709,60736043
MEX,BUN,260,154521,626882425
MEX,BUN,852,84512,342860113
MEX,BUN,1479,362877,1472170215
MEX,BUN,882,224822,912089364
MEX,BUN,250,73144,296740819
MEX,BUN,1086,137809,559082844
MEX,BUN,108,8871,359891147
MEX,BUN,6854,1854249,7522576937
MEX,BUN,894,67047,272005656
MEX,BUN,90,134491,545621917
MEX,BUN,348,85076,345148227
MEX,BUN,700,23044,93488125
MEX,BUN,648,19984,81073888
MEX,BUN,504,19767,80193532
MEX,BUN,14076,1153703,4680503848
MEX,BUN,1056,782021,3172612275
MEX,BUN,360,33386,135444998
MEX,BUN,120,149135,605031746
MEX,BUN,142,178534,724301725
MEX,BUN,600,727488,2951375166
MEX,BUN,70,645506,2618779111
MEX,BUN,247,219877,892027795
MEX,BUN,54,35072,142284999
MEX,BUN,520,604745,2453414179
MEX,BUN,175,25671,104145706
MEX,BUN,1100,37826,1534578123
MEX,BUN,104,30296,122909054
MEX,BUN,3600,17424,706881225
MEX,BUN,12730,8183015,3366729678
MEX,BUN,54,15965,64769047
MEX,BUN,4794,184362,747945572
MEX,BUN,10000,30,1234977
MEX,BUN,6757,1342056,5524694309
MEX,BUN,37638,8316672,339206478
MEX,BUN,175500,257985,1062018471
MEX,BUN,2000,64,2611552
MEX,BUN,11350,17996,7408215364
MEX,BUN,4450,3255,1339950045
MEX,BUN,92,400,1646636
MEX,BUN,40075,12795375,5267331277
MEX,BUN,2830,49600,204182864
MEX,BUN,1088,5112512,2104611577
MEX,BUN,6400,105088,4326042099
MEX,BUN,34000,6003192,2471246391
MEX,BUN,400,7000,28816130
MEX,BUN,1,453482,1794777455
MEX,BUN,2000,1080,44459172
MEX,BUN,4495,31671,1303765218
MEX,BUN,500,12625,5197194875
MEX,BUN,164,169904,699425107
MEX,BUN,222248,1293501,5180549115
MEX,BUN,1384000,4041259,1618548477
MEX,BUN,387763,2602852,1042457843
MEX,BUN,79728,2776706,1112087413
MEX,BUN,1080,349083,1398098359
MEX,BUN,57847,22554867,893977942
MEX,BUN,364844,460406,1862116671
MEX,BUN,28000,46137,186263835
MEX,BUN,720,134214,542829865
MEX,BUN,1,2012785,814072906
MEX,BUN,1,40000,160202400
MEX,BUN,1,818741,3311406161
MEX,BUN,2,60000,240303600
MEX,BUN,1,579324,2343081711
MEX,BUN,6998,483576,1963376425
MEX,BUN,57000,25080,1004469048
MEX,BUN,16173,5680696,2338509635
MEX,BUN,72823,1238082,4958592694
MEX,BUN,811,47344,18961556
MEX,BUN,213,101152,405119829
MEX,BUN,4471,110778,443672536
MEX,BUN,2677,508745,2037554249
MEX,BUN,81772,1553943,6223634951
MEX,BUN,4236,80475,322307203
MEX,BUN,121,5549,22224077
MEX,BUN,3154,59931,24002725
MEX,BUN,504,9568,38320414
MEX,BUN,8315,158021,632883586
MEX,BUN,37131,659208,2659133006
MEX,BUN,1374,77909,314271661
MEX,BUN,9501,486826,1963773323
MEX,BUN,2526,7329,2956394
MEX,BUN,213155,1429482,5766287376
MEX,BUN,213634,149323,602343597
MEX,BUN,96637,764016,3081910661
MEX,BUN,3251,25706,103693633
MEX,BUN,116376,920077,3711434204
MEX,BUN,13636,107811,434891246
MEX,BUN,114,5254,21193742
MEX,BUN,1566,1987302,8180907538
MEX,BUN,18847,149005,601060839
MEX,BUN,4316,34122,137642347
MEX,BUN,993765,6986633,2874503429
MEX,BUN,125,30247,122011256
MEX,BUN,732000,2554785,1036460946
MEX,BUN,18,2262743,9179812586
MEX,BUN,67698,1709723,6936243627
MEX,BUN,20000,40835,165665144
MEX,BUN,421000,1890499,7669641012
MEX,BUN,1166890,4276744,173504938
MEX,BUN,44082,1113304,4516607529
MEX,BUN,100800,10118305,414074431
MEX,BUN,39909,16562235,6819848068
MEX,BUN,26238,9891351,4047867244
MEX,BUN,19229,7969871,3261534219
MEX,BUN,12478,34073256,1368964170
MEX,BUN,1404133,10634189,4278050146
MEX,BUN,1955104,35090,1405739001
MEX,BUN,23000,452193,1825589058
MEX,BUN,20000,38278,1545355588
MEX,BUN,1092733,18496976,7425474947
MEX,BUN,95904,2056187,8173528381
MEX,BUN,2055,44017276,1754312735
MEX,BUN,207165,13597657,5405191036
MEX,BUN,14092,11035543,4386727662
MEX,BUN,82080,26125912,1038528515
MEX,BUN,1715,20445,8127071505
MEX,BUN,28512,633452,2519137252
MEX,BUN,8750,3493284,1418325703
MEX,BUN,1824,7296,300428121
MEX,BUN,920,2191164,8950611514
MEX,BUN,20182,1876926,7460949773
MEX,BUN,324660,18145848,7240056603
MEX,BUN,4896,40704,1676072678
MEX,BUN,25435,120015614,4794755782
MEX,BUN,640,294616,1189420769
MEX,BUN,6,668,265536
MEX,BUN,120,102,41179338
MEX,BUN,243120,1515224,6160582586
MEX,BUN,428736,238898,9713090994
MEX,BUN,977552,17520,721226568
MEX,BUN,69000,1356579,5452339707
MEX,BUN,924693,15956666,645368952
MEX,BUN,5501686,8496815,3427470725
MEX,BUN,21059,136938,5538471104
MEX,BUN,99736,833793,3319054781
MEX,BUN,127238,11833134,4710380152
MEX,BUN,406040,22424816,9069739256
MEX,BUN,21240,745212,3014017386
MEX,BUN,190755,3842037,1562091561
MEX,BUN,3365049,5991206,2435898544
MEX,BUN,554,189598,7697963197
MEX,BUN,208125,13721146,5594714955
MEX,BUN,1490607,11679234,4762137588
MEX,BUN,19000,121600,497627328
MEX,BUN,1095514,18470993,7599502179
MEX,BUN,24703,2996473,1212705584
MEX,BUN,97,9021,36508979
MNE,BUN,49900,37425,152598192
MSR,BUN,20000,152408,6153000535
MOZ,BUN,906364,178011,7100627581
MOZ,BUN,237312,52839,2133210824
MOZ,BUN,117540,230850,9336751335
MOZ,BUN,23508,46800,192548772
NIC,BUN,690000,227700,9350332002
NIC,BUN,7000,34080,1356612336
NIC,BUN,200,8980,36460147
NIC,BUN,11700,198900,793988247
NIC,BUN,1000,13821627,5478298613
NIC,BUN,180,7096,288108244
NIC,BUN,52,2184,88673676
NIC,BUN,52,13676,555266114
NIC,BUN,152,6840,27771426
NIC,BUN,4872,6203916,246957423
NIC,BUN,795,2316284,9207437365
NIC,BUN,125318,32119,1296705056
NIC,BUN,46882,1779807,7185419022
NIC,BUN,119525,1906182,7695618908
NIC,BUN,432307,647311,2613317496
NIC,BUN,12728,1696006,674177649
NIC,BUN,2247,3744996,1542080748
NIC,BUN,16,71454,29422685
NIC,BUN,2058,142411,5864071988
NIC,BUN,1,597277,2428402854
NIC,BUN,12096,8456,348193557
NIC,BUN,1246704,2824285,1162958658
NIC,BUN,208008,797615,3284347258
NIC,BUN,2592,10425,429271267
NIC,BUN,2226,52095,2145121024
NIC,BUN,316,722016,2889608528
NIC,BUN,101,2480684,1005827288
NIC,BUN,20,47824,1930745745
NIC,BUN,193,2980324,1185717874
NIC,BUN,448,10018681,4059734795
NIC,BUN,768,18513798,7508524319
NIC,BUN,352,8954848,3634228726
NIC,BUN,641,9894602,4039907825
NIC,BUN,6653,143676,5694698833
NIC,BUN,762000,782304,3185621139
NIC,BUN,22,66,26159562
NIC,BUN,40000,11544,468703716
NIC,BUN,104,217253,859837405
NIC,BUN,13408043,25731869,1045670782
NIC,BUN,5033388,10716649,4320479472
NIC,BUN,389664,3037726,1250847473
NIC,BUN,960,5229932,2094619146
NIC,BUN,942555,1668695,6636133023
NIC,BUN,908159,1974706,7853089809
NIC,BUN,20,52,20826312
NIC,BUN,225,75,3003795
NIC,BUN,5,365,14618469
NIC,BUN,10,15,600759
NIC,BUN,25,5,200253
NIC,BUN,20000,56986,2265244787
NGA,BUN,4026944,770045,3060998179
NOR,BUN,167560,75755233,3046226175
NOR,BUN,104745,40955295,1661531745
NOR,BUN,15454,6955369,2766038965
NOR,BUN,4075,2125578,8453083613
NOR,BUN,20951,9761909,394106814
NOR,BUN,104897,39441056,1614058167
NOR,BUN,105072,36576561,1464913214
NZL,BUN,19949,5609247,2229726166
NZL,BUN,19214,9376158,3837033267
NZL,BUN,14400,147008,594575326
OMN,BUN,19958,8436817,3452623931
OMN,BUN,19308,87523,3530529031
OMN,BUN,14950,13156,5348953324
NLD,BUN,253665,110295986,4427443243
NLD,BUN,147011,59310538,2440207534
NLD,BUN,42008,17207151,6915785405
NLD,BUN,38515,17788538,7071103952
NLD,BUN,21082,8063825,3196153486
NLD,BUN,126383,48968161,1947385414
NLD,BUN,144610,59800353,2431294700
NLD,BUN,38338,15636428,635744326
NLD,BUN,96075,44094308,1752788428
NLD,BUN,115051,54530372,2214014899
NLD,BUN,4063,3349062,1336238898
NLD,BUN,12964,1466439,5850930302
NLD,BUN,38486,15272322,6070885446
NLD,BUN,6096,27648,1121662771
NLD,BUN,12384,34400,136743096
NLD,BUN,199500,1785525,7124048342
NLD,BUN,2088,1827,726248943
NLD,BUN,35284,320489,1278123582
NLD,BUN,27161,2213622,8925358375
NLD,BUN,4739,485208,1930079691
NLD,BUN,255156,16277107,647314502
NLD,BUN,17456,90989,3618486947
NLD,BUN,10231,1269979,5050503286
NLD,BUN,19226,7180201,2905906327
NLD,BUN,697536,11077744,4390741379
NLD,BUN,23970,4715129,1917072434
NLD,BUN,24336,5142866,2090981315
NLD,BUN,87192,13837369,5533655189
NLD,BUN,989851,2082309,8476542997
NLD,BUN,50000,47500,195591225
PAN,BUN,26928,1116959,4541320732
PAN,BUN,36638,103514,417905685
PAN,BUN,767,30192,119492991
PAN,BUN,357044,3135717,1273148138
PAN,BUN,512295,5487989,2228205854
PAN,BUN,336,168,68156592
PAN,BUN,4020,30319,1230023638
PAN,BUN,960,1440,58419936
PAN,BUN,1068,1131893,4592021987
PAN,BUN,1790036,3619639,1470523779
PAN,BUN,92524,395011,1594734459
PAN,BUN,404805,980938,3960233084
PAN,BUN,43090,8590755,3485217759
PAN,BUN,32,964301,3834870789
PAN,BUN,9,154451,6142269148
PAN,BUN,130,99086,392734297
PAN,BUN,300,2707,10729383
PAN,BUN,530000,1696,672221472
PAN,BUN,26125,4725,187278682
PAN,BUN,72,110745,4389455596
PAN,BUN,5743,4654,184464547
PAN,BUN,84,876,34720873
PAN,BUN,400,142,56282694
PAN,BUN,45185,3309734,1311836239
PAN,BUN,162,60,2434164
PAN,BUN,15,15,608541
PAN,BUN,1,3,1217082
PAN,BUN,3800,37117,150581441
PAN,BUN,500,10,405694
PAN,BUN,90,3,1217082
PAN,BUN,118,354,143615676
PAN,BUN,8883,42360,1696543416
PAN,BUN,2600,14170,583320803
PAN,BUN,75,2805,111178138
PAN,BUN,25975,3557933,141021165
PAN,BUN,403930,6212528,249776372
PAN,BUN,445871,2293224,9184499713
PAN,BUN,11076,36350,1444945215
PAN,BUN,12832,942244,3804018054
PAN,BUN,414000,1253236,5046616004
PAN,BUN,500,245,98911155
PAN,BUN,25600,99046,396685172
PAN,BUN,145,2465,99516733
PAN,BUN,104,6188,249821317
PAN,BUN,500,250,10092975
PAN,BUN,2001,164082,662430209
PAN,BUN,20240,366061,1466096268
PAN,BUN,3,466829,185650424
PAN,BUN,2,267005,1061836164
PAN,BUN,1,3054362,1210617759
PAN,BUN,1,45649,181538769
PAN,BUN,1,7881,31341476
PAN,BUN,2,172261,685054435
PAN,BUN,44645,232154,9372498072
PAN,BUN,312,1092,440861148
PAN,BUN,53539,1533333,6185204655
PAN,BUN,3192,301467,1216066628
PAN,BUN,636,12891,520001025
PAN,BUN,288,21304,85936714
PAN,BUN,5640,34131,1376786517
PAN,BUN,162,18907,76267623
PAN,BUN,135,18119,73088965
PAN,BUN,600,59396,239593366
PAN,BUN,7968,674661,2721467781
PAN,BUN,2592,16455,651251053
PAN,BUN,128334,3497632,142489946
PAN,BUN,316065,11207986,4542533134
PAN,BUN,3888,16486,65453479
PAN,BUN,177816,642114,2597760599
PAN,BUN,251208,3641058,1449385035
PAN,BUN,445309,2280084,9131873225
PAN,BUN,159,3566891,1468342782
PAN,BUN,52,1273841,5243881121
PAN,BUN,105,3017003,1241976438
PAN,BUN,65353,3071061,1238813799
PAN,BUN,109,2353092,9312996924
PAN,BUN,5685,30636,123580415
PAN,BUN,34,835446,3437267123
PAN,BUN,32,879416,3618172454
PAN,BUN,96,336,135982896
PAN,BUN,385,13398,542231797
PAN,BUN,6912,15552,629406547
PAN,BUN,48,360,14569596
PAN,BUN,55656,102096,4131937425
PAN,BUN,26070,2544314,1011832969
PAN,BUN,100,30603,121703234
PAN,BUN,80,75007,298290837
PAN,BUN,1525,376055,1495510566
PAN,BUN,4996,233563,9446478891
PAN,BUN,90105,2273235,9069957594
PAN,BUN,5,7955,324360352
PAN,BUN,46,113421,4584721933
PAN,BUN,185379,101373,4012110182
PAN,BUN,330532,697056,2827914368
PAN,BUN,115868,4674,1896213756
PAN,BUN,456,378,155607102
PAN,BUN,6912,982008,4042524312
PAN,BUN,21128,3676582,151349807
PAN,BUN,20664,61956,2513517746
PAN,BUN,88,246900,1016662599
PAN,BUN,1,844,347534724
PAN,BUN,28020,221358,8865520714
PAN,BUN,16000,18240,722955168
PAN,BUN,361546,2628226,1044743489
PAN,BUN,717349,11266105,4478378132
PAN,BUN,2000,6420,254461194
PAN,BUN,2000,3180,126041526
PAN,BUN,32946,9216,3720674304
PAN,BUN,107363,2274282,9219965769
PAN,BUN,3360,88764,3547423375
PAN,BUN,7536,378624,1505064475
PAN,BUN,8112,520116,2071517229
PAN,BUN,150,855,339870195
PAN,BUN,15536,12928,513899635
PAN,BUN,26512,1233184,4902017386
PAN,BUN,175014,512424,2068753048
PAN,BUN,3531641,26166528,1049788041
PAN,BUN,1441,298407,1186194677
PAN,BUN,165021,61152,2468822428
PAN,BUN,12282,480,19378512
PAN,BUN,336,364512,1484119368
PAN,BUN,204,138384,562326334
PAN,BUN,2076,1027796,4181157081
PAN,BUN,1050,241332,980866828
PAN,BUN,150,11388,464338867
PAN,BUN,4809,1398435,5680173521
PAN,BUN,1,45805,1874491757
PAN,BUN,2,676537,2709571276
PAN,BUN,20,4082323,1634994855
PAN,BUN,2843,1663644,6764860017
PAN,BUN,2716,930785,3777193243
PAN,BUN,40792,1113984,45090498
PAN,BUN,105216,32012,1277243587
PAN,BUN,3890491,6603636,2697456324
PAN,BUN,199454,502056,2067321011
PAN,BUN,199121,413472,1695575637
PAN,BUN,150084,117332,4650535952
PAN,BUN,907,1361,539441877
PAN,BUN,4183,7548,2991702636
PAN,BUN,127428,18527,7343306139
PAN,BUN,67104,1346274,538314292
PAN,BUN,915,80288,3241379107
PAN,BUN,214272,172692,7040760635
PAN,BUN,160,32075,12767999
PAN,BUN,237012,3784338,1548675993
PAN,BUN,1520,11780,468265602
PAN,BUN,41814,326606,1317826958
PAN,BUN,48000,1722384,695359146
PAN,BUN,6000,203616,810528102
PAN,BUN,17400,1220036,4856560704
PAN,BUN,1200,22200,88246998
PAN,BUN,3686,115581,459444877
PAN,BUN,54627,68169,2709779102
PAN,BUN,407952,1128266,4555024212
PAN,BUN,2085516,2719058,1097735377
PAN,BUN,98634,4164875,1657899297
PAN,BUN,22488,21240,844309116
PAN,BUN,8394,22206,8827084854
PAN,BUN,229165,13000,517144236
PAN,BUN,338909,29119,1172094368
PAN,BUN,69682,2003395,8134084209
PAN,BUN,5385,2700,10900413
PAN,BUN,363,8496,3377236464
PAN,BUN,13695,63872,2593299008
PAN,BUN,2256,7242,2878760178
PAN,BUN,1581,8592,3415397328
PAN,BUN,108336,365039,1482113096
PAN,BUN,300,4500,17887905
PAN,BUN,72069,2988,1187756892
PAN,BUN,152,522,21074131
PAN,BUN,50001,849517,3498064646
PAN,BUN,62500,309609,1252841256
PAN,BUN,7500,375,152255625
PAN,BUN,3485000,424995,1750006161
PAN,BUN,501876,55701,2248646284
PAN,BUN,50,200,812030
PAN,BUN,41464,12744268,5200446265
PAN,BUN,30600,69021,2800140557
PAN,BUN,5524,37991,1510176442
PAN,BUN,4432,15110622,6006608241
PAN,BUN,30240,6825325,2701306653
PAN,BUN,175,201882,8021727851
PAN,BUN,171,925108,3722006039
PAN,BUN,507,2419445,9781181024
PAN,BUN,815,2920339,1185205009
PAN,BUN,3180,210671,837228566
PAN,BUN,12600,5670,230210505
PAN,BUN,22000,17270,689054003
PAN,BUN,14000,1111684,4425247148
PAN,BUN,1298312,2075325,8538488894
PAN,BUN,2850,186621,767812914
PAN,BUN,384,3252,12889529
PAN,BUN,8,1428,5659977
PAN,BUN,394,6648,26349813
PAN,BUN,10,613,2455101
PAN,BUN,1382,1728,69762643
PAN,BUN,75,177,72170688
PAN,BUN,75,30,1223232
PAN,BUN,72,180,7339392
PAN,BUN,8179,7668,312658099
PAN,BUN,75,5325,21712368
PAN,BUN,75,51,20794944
PAN,BUN,2304,1440,57241296
PAN,BUN,792,62396,2480297155
PAN,BUN,90,471,187226739
PAN,BUN,768,39936,1587491941
PAN,BUN,816,42144,1675261929
PAN,BUN,1648,108272,4303909444
PAN,BUN,250,50196,1995336176
PAN,BUN,72,960,38160864
PAN,BUN,5933,4649,1848019341
PAN,BUN,1872,31824,1265032641
PAN,BUN,2904,24744,983596269
PAN,BUN,24,2272,90314044
PAN,BUN,2944,24704,982006233
PAN,BUN,1,52535,2088313531
PAN,BUN,1,50135,1992911371
PAN,BUN,27256,2168488,8619934963
PAN,BUN,150062,18892034,7633479613
PAN,BUN,36581,647253,2597155938
PAN,BUN,676681,8218009,331437368
PAN,BUN,68864,1541203,6195969701
PAN,BUN,6867929,19889172,8187556656
PAN,BUN,68768,179424,738615043
PAN,BUN,27446,83037,335848105
PAN,BUN,798275,2792568,1137256624
PAN,BUN,13207,478067,1956407923
PAN,BUN,77536,297238,1216395983
PAN,BUN,1529522,2774708,1119840072
PAN,BUN,6336,21037,860903462
PAN,BUN,66096,335023,1367001144
PAN,BUN,380865,268407,1098410018
PAN,BUN,99542,1359568,5508089227
PAN,BUN,36,27806,11289653
PAN,BUN,109744,1200834,489493274
PAN,BUN,111735,2281781,9186835695
PAN,BUN,20004,383711,1551922977
PAN,BUN,2980,695232,2807480776
PAN,BUN,720,1692,684331092
PAN,BUN,36,55611,225789001
PAN,BUN,6400,47600,189918764
PAN,BUN,2073,36475,1455312378
PAN,BUN,500,1900,7580791
PAN,BUN,20393,101726,41629636
PAN,BUN,90555,760523,3104729082
PAN,BUN,284457,869795,3555250122
PAN,BUN,48186,164262,67221431
PAN,BUN,828558,1185931,4783844043
PAN,BUN,156816,470332,1924753752
PAN,BUN,96524,1790814,7248434255
PAN,BUN,5400,17560,699005652
PAN,BUN,145006,6012,2398721868
PAN,BUN,5322,4800,19151472
